MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
e0:46:9a:71:d1:12,DrBambino9,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],6/7/2012 18:47,1,-88,44.66723121,-74.99290849,95.09999847,4,WIFI
06:25:bc:88:de:03,Sara Davidson's Guest Network,[WPA-PSK-TKIP][WPA2-PSK-TKIP+CCMP][ESS],6/7/2012 18:47,6,-85,44.66723121,-74.99290849,95.09999847,4,WIFI
00:1c:f0:c0:33:0f,dlink,[WPA2-PSK-TKIP+CCMP-preauth][ESS],6/7/2012 18:47,11,-91,44.66723121,-74.99290849,95.09999847,4,WIFI
0c:d5:02:91:a9:8a,whiskers,[WEP][ESS],6/7/2012 18:47,6,-86,44.66723121,-74.99290849,95.09999847,4,WIFI
00:22:6b:6a:28:8c,Amagicnet,[WEP][ESS],6/7/2012 18:47,10,-91,44.66723121,-74.99290849,95.09999847,4,WIFI
00:3a:98:86:dc:c0,ClarksonUniversityHamlin,[ESS],6/7/2012 18:47,9,-88,44.66723121,-74.99290849,95.09999847,4,WIFI
00:11:92:5b:27:90,ClarksonUniversity,[ESS],6/7/2012 18:47,11,-94,44.66723121,-74.99290849,95.09999847,4,WIFI
00:22:6b:45:1a:d3,swan507,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],6/7/2012 18:47,11,-93,44.66723121,-74.99290849,95.09999847,4,WIFI
00:26:f2:f3:71:a0,nonstop,[WPA2-PSK-CCMP][WPS][ESS],6/7/2012 18:47,2,-90,44.66723121,-74.99290849,95.09999847,4,WIFI
00:25:bc:88:de:03,sarawalter 88de04,[WPA-PSK-TKIP][WPA2-PSK-TKIP+CCMP][ESS],6/7/2012 18:47,6,-83,44.66723121,-74.99290849,95.09999847,4,WIFI
00:1d:7e:e1:7e:24,cguys4clarkson,[WPS][ESS],6/7/2012 18:47,1,-88,44.66723121,-74.99290849,95.09999847,4,WIFI
44:a7:cf:43:e9:89,Verizon MiFi2200 E989 Secure,[WPA-PSK-TKIP][ESS],6/7/2012 18:47,1,-87,44.66723121,-74.99290849,95.09999847,4,WIFI
310410_11506_144930458,AT&T,HSPA;us,6/7/2012 18:47,0,-91,44.66723121,-74.99290849,95.09999847,4,GSM
00:3a:98:86:f7:50,ClarksonUniversityPowers,[ESS],6/7/2012 18:47,4,-85,44.6672006,-74.99312647,95.40000153,3,WIFI
00:3a:98:79:16:10,ClarksonUniversityHamlin,[ESS],6/7/2012 18:47,3,-89,44.6672006,-74.99312647,95.40000153,3,WIFI
00:23:97:c3:4e:10,09FX11090301,[WEP][ESS],6/7/2012 18:47,6,-92,44.66720231,-74.9933267,94.69999695,3,WIFI
00:3a:98:aa:d6:b0,ClarksonUniversityPowers,[ESS],6/7/2012 18:47,3,-90,44.66720231,-74.9933267,94.69999695,3,WIFI
00:3a:98:9d:2d:a0,ClarksonUniversityPowers,[ESS],6/7/2012 18:47,7,-91,44.66720231,-74.9933267,94.69999695,3,WIFI
e0:46:9a:71:d1:12,DrBambino9,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],6/7/2012 18:47,1,-91,44.6671222,-74.9939235,96.90000153,3,WIFI
00:3a:98:86:dc:c0,ClarksonUniversityHamlin,[ESS],6/7/2012 18:47,9,-81,44.6671222,-74.9939235,96.90000153,3,WIFI
44:a7:cf:43:e9:89,Verizon MiFi2200 E989 Secure,[WPA-PSK-TKIP][ESS],6/7/2012 18:47,1,-86,44.6671222,-74.9939235,96.90000153,3,WIFI
00:11:92:5b:27:90,ClarksonUniversity,[ESS],6/7/2012 18:47,11,-84,44.6671222,-74.9939235,96.90000153,3,WIFI
00:24:b2:0a:42:22,BaileyAndMike,[WPA-PSK-TKIP][ESS],6/7/2012 18:47,11,-93,44.6671222,-74.9939235,96.90000153,3,WIFI
00:3a:98:86:d8:50,ClarksonUniversityHamlin,[ESS],6/7/2012 18:47,2,-86,44.6671222,-74.9939235,96.90000153,3,WIFI
310410_11506_144930458,AT&T,HSPA;us,6/7/2012 18:47,0,-91,44.6671222,-74.9939235,96.90000153,3,GSM
00:18:39:53:57:2b,linksys,[WPA-PSK-TKIP][ESS],6/7/2012 18:47,6,-92,44.66703971,-74.99392496,96,3,WIFI
00:25:9c:15:87:f4,vonni,[WPS][WEP][ESS],6/7/2012 18:47,6,-85,44.6669441,-74.99392647,97.19999695,3,WIFI
00:1d:7e:e1:7e:24,cguys4clarkson,[WPS][ESS],6/7/2012 18:47,1,-89,44.66687355,-74.9939363,97.69999695,3,WIFI
00:1c:df:f6:49:7f,Maple High Life,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP-preauth][WPS][ESS],6/7/2012 18:47,11,-89,44.66666088,-74.99395766,96.80000305,3,WIFI
00:25:84:0f:3e:e0,ClarksonUniversityReynolds,[ESS],6/7/2012 18:47,1,-93,44.66666088,-74.99395766,96.80000305,3,WIFI
00:25:84:0f:4d:e0,ClarksonUniversityReynolds,[ESS],6/7/2012 18:47,4,-88,44.66666088,-74.99395766,96.80000305,3,WIFI
00:25:84:0f:35:30,ClarksonUniversityBrooks,[ESS],6/7/2012 18:47,9,-94,44.66653636,-74.99396578,96.59999847,3,WIFI
ec:55:f9:13:2e:37,02f1,[WEP][ESS],6/7/2012 18:47,1,-94,44.66638002,-74.9939783,95.80000305,3,WIFI
00:3a:98:86:dc:c0,ClarksonUniversityHamlin,[ESS],6/7/2012 18:47,9,-82,44.66606561,-74.99402294,97.59999847,3,WIFI
44:a7:cf:43:e9:89,Verizon MiFi2200 E989 Secure,[WPA-PSK-TKIP][ESS],6/7/2012 18:47,1,-84,44.66606561,-74.99402294,97.59999847,3,WIFI
00:3a:98:86:f7:50,ClarksonUniversityPowers,[ESS],6/7/2012 18:47,4,-79,44.66606561,-74.99402294,97.59999847,3,WIFI
00:3a:98:79:16:10,ClarksonUniversityHamlin,[ESS],6/7/2012 18:47,3,-85,44.66606561,-74.99402294,97.59999847,3,WIFI
00:11:92:5b:27:90,ClarksonUniversity,[ESS],6/7/2012 18:47,11,-84,44.66606561,-74.99402294,97.59999847,3,WIFI
00:3a:98:aa:d6:b0,ClarksonUniversityPowers,[ESS],6/7/2012 18:47,3,-86,44.66606561,-74.99402294,97.59999847,3,WIFI
00:3a:98:9d:2d:a0,ClarksonUniversityPowers,[ESS],6/7/2012 18:47,7,-80,44.66606561,-74.99402294,97.59999847,3,WIFI
00:3a:98:86:d8:50,ClarksonUniversityHamlin,[ESS],6/7/2012 18:47,2,-83,44.66606561,-74.99402294,97.59999847,3,WIFI
08:86:3b:14:f5:f4,belkin.5f4,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],6/7/2012 18:47,5,-77,44.66606561,-74.99402294,97.59999847,3,WIFI
310410_11506_144930458,AT&T,HSPA;us,6/7/2012 18:47,0,-91,44.66606561,-74.99402294,97.59999847,3,GSM
30:46:9a:90:19:78,corbetthome,[WPA2-PSK-CCMP][WPS][ESS],6/7/2012 18:47,6,-92,44.66592166,-74.99403282,97.59999847,3,WIFI
00:1d:7e:e1:7e:24,cguys4clarkson,[WPS][ESS],6/7/2012 18:47,1,-88,44.66578558,-74.9940398,98,3,WIFI
00:25:9c:15:87:f4,vonni,[WPS][WEP][ESS],6/7/2012 18:47,6,-93,44.6656936,-74.99405278,97.80000305,3,WIFI
00:18:39:53:57:2b,linksys,[WPA-PSK-TKIP][ESS],6/7/2012 18:48,6,-93,44.66551555,-74.99416589,96.19999695,3,WIFI
00:25:45:b2:04:d0,ClarksonUniversityBrooks,[ESS],6/7/2012 18:48,2,-88,44.66523906,-74.9949569,99.30000305,3,WIFI
00:3a:98:86:dc:c0,ClarksonUniversityHamlin,[ESS],6/7/2012 18:48,9,-85,44.66518668,-74.99507975,99.19999695,3,WIFI
00:3a:98:86:f7:50,ClarksonUniversityPowers,[ESS],6/7/2012 18:48,4,-83,44.66518668,-74.99507975,99.19999695,3,WIFI
00:3a:98:79:16:10,ClarksonUniversityHamlin,[ESS],6/7/2012 18:48,3,-81,44.66518668,-74.99507975,99.19999695,3,WIFI
00:11:92:5b:27:90,ClarksonUniversity,[ESS],6/7/2012 18:48,11,-84,44.66518668,-74.99507975,99.19999695,3,WIFI
00:3a:98:9d:2d:a0,ClarksonUniversityPowers,[ESS],6/7/2012 18:48,7,-73,44.66518668,-74.99507975,99.19999695,3,WIFI
00:3a:98:86:d8:50,ClarksonUniversityHamlin,[ESS],6/7/2012 18:48,2,-93,44.66518668,-74.99507975,99.19999695,3,WIFI
08:86:3b:14:f5:f4,belkin.5f4,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],6/7/2012 18:48,5,-85,44.66518668,-74.99507975,99.19999695,3,WIFI
00:25:9c:15:87:f4,vonni,[WPS][WEP][ESS],6/7/2012 18:48,6,-90,44.66518668,-74.99507975,99.19999695,3,WIFI
00:22:55:0d:40:70,ClarksonUniversityGuest,[ESS],6/7/2012 18:48,2,-93,44.66518668,-74.99507975,99.19999695,3,WIFI
310410_11506_144930458,AT&T,HSPA;us,6/7/2012 18:48,0,-91,44.66518668,-74.99507975,99.19999695,3,GSM
00:25:84:0f:36:50,ClarksonUniversityCubley,[ESS],6/7/2012 18:48,10,-85,44.6651347,-74.99519513,99.09999847,3,WIFI
00:25:84:0f:3e:e0,ClarksonUniversityReynolds,[ESS],6/7/2012 18:48,1,-91,44.6651347,-74.99519513,99.09999847,3,WIFI
00:25:84:0f:47:c0,ClarksonUniversityCubley,[ESS],6/7/2012 18:48,7,-84,44.6650889,-74.99527009,99.80000305,3,WIFI
00:3a:98:aa:d6:b0,ClarksonUniversityPowers,[ESS],6/7/2012 18:48,3,-92,44.66502908,-74.99533056,100.1999969,3,WIFI
00:25:45:b1:fa:30,ClarksonUniversityReynolds,[ESS],6/7/2012 18:48,1,-89,44.66484995,-74.99546258,101.6999969,3,WIFI
00:25:84:0f:4d:e0,ClarksonUniversityReynolds,[ESS],6/7/2012 18:48,4,-92,44.66484995,-74.99546258,101.6999969,3,WIFI
00:25:84:0f:3d:40,ClarksonUniversityRoss,[ESS],6/7/2012 18:48,5,-94,44.66459144,-74.99563929,103.4000015,7,WIFI
00:3a:98:86:f7:50,ClarksonUniversityPowers,[ESS],6/7/2012 18:48,4,-88,44.66416666,-74.99592566,113.4000015,6,WIFI
00:11:92:5b:27:90,ClarksonUniversity,[ESS],6/7/2012 18:48,11,-84,44.66416666,-74.99592566,113.4000015,6,WIFI
00:3a:98:9d:2d:a0,ClarksonUniversityPowers,[ESS],6/7/2012 18:48,7,-88,44.66416666,-74.99592566,113.4000015,6,WIFI
310410_11506_144930458,AT&T,HSPA;us,6/7/2012 18:48,0,-91,44.66416666,-74.99592566,113.4000015,6,GSM
00:25:84:0f:3e:e0,ClarksonUniversityReynolds,[ESS],6/7/2012 18:48,1,-87,44.6640991,-74.99596187,111.1999969,6,WIFI
00:1c:b3:ae:3f:ec,MWSnell367,[WPA-PSK-TKIP][WPA2-PSK-TKIP+CCMP][ESS],6/7/2012 18:48,1,-93,44.66407457,-74.99597476,110.9000015,7,WIFI
c0:c1:c0:b4:f8:e1,uwmarxtrailer-guest,[ESS],6/7/2012 18:48,8,-93,44.66407457,-74.99597476,110.9000015,7,WIFI
00:25:45:b2:04:d0,ClarksonUniversityBrooks,[ESS],6/7/2012 18:48,2,-94,44.66407457,-74.99597476,110.9000015,7,WIFI
c0:c1:c0:b4:f8:df,uwmarxtrailer,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],6/7/2012 18:48,8,-92,44.66395167,-74.99600548,117.3000031,6,WIFI
00:25:45:b1:fa:30,ClarksonUniversityReynolds,[ESS],6/7/2012 18:49,1,-90,44.66384239,-74.99608836,116.6999969,8,WIFI
00:25:84:0f:4d:e0,ClarksonUniversityReynolds,[ESS],6/7/2012 18:49,4,-86,44.66384239,-74.99608836,116.6999969,8,WIFI
00:25:84:0f:4b:70,ClarksonUniversityRoss,[ESS],6/7/2012 18:49,11,-91,44.66381848,-74.99611786,116.6999969,6,WIFI
00:25:84:0f:36:50,ClarksonUniversityCubley,[ESS],6/7/2012 18:49,10,-94,44.66381848,-74.99611786,116.6999969,6,WIFI
58:6d:8f:0f:ce:39,Golden Grown HQ-guest,[ESS],6/7/2012 18:49,6,-92,44.66369027,-74.99630795,110.4000015,4,WIFI
00:14:51:74:be:9d,329SnellMW,[WPA-PSK-TKIP][WPA2-PSK-TKIP+CCMP][ESS],6/7/2012 18:49,1,-92,44.66363373,-74.99640315,108.6999969,4,WIFI
00:02:6f:b5:94:90,WritingCenter,[WPS][ESS],6/7/2012 18:49,11,-89,44.66358399,-74.99648578,107.4000015,3,WIFI
00:25:84:0f:3c:b0,ClarksonUniversityBrooks,[ESS],6/7/2012 18:49,8,-92,44.66358399,-74.99648578,107.4000015,3,WIFI
00:1b:d5:c1:23:10,ClarksonUniversity,[ESS],6/7/2012 18:49,6,-88,44.66348265,-74.9966121,105,3,WIFI
00:18:0a:36:1a:18,ClarksonUniversity,[ESS],6/7/2012 18:49,6,-93,44.66348265,-74.9966121,105,3,WIFI
00:12:17:31:09:ca,topshelf,[WPA-PSK-TKIP][ESS],6/7/2012 18:49,6,-92,44.66342258,-74.99665422,109.5,3,WIFI
00:1b:d5:c1:14:a0,ClarksonUniversity,[ESS],6/7/2012 18:49,6,-94,44.66342258,-74.99665422,109.5,3,WIFI
a4:0c:c3:46:b1:40,ClarksonUniversityN,[ESS],6/7/2012 18:49,1,-86,44.66327088,-74.99677036,108.8000031,4,WIFI
00:18:0a:36:1e:f8,ClarksonUniversity,[ESS],6/7/2012 18:49,6,-93,44.66318587,-74.9968523,104.8000031,4,WIFI
00:11:92:5b:27:90,ClarksonUniversity,[ESS],6/7/2012 18:49,11,-84,44.66311644,-74.99690614,102.6999969,4,WIFI
310410_11506_144930458,AT&T,HSPA;us,6/7/2012 18:49,0,-91,44.66311644,-74.99690614,102.6999969,4,GSM
c0:c1:c0:c3:d7:e3,Blueducks,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],6/7/2012 18:49,6,-90,44.66307587,-74.99691755,104.4000015,4,WIFI
c0:c1:c0:c3:d7:e4,Blueducks-guest,[ESS],6/7/2012 18:49,6,-90,44.66307587,-74.99691755,104.4000015,4,WIFI
00:1c:b3:ae:3f:ec,MWSnell367,[WPA-PSK-TKIP][WPA2-PSK-TKIP+CCMP][ESS],6/7/2012 18:49,1,-77,44.6630407,-74.99692637,106.0999985,4,WIFI
00:3a:98:9d:2d:a0,ClarksonUniversityPowers,[ESS],6/7/2012 18:49,7,-93,44.6630407,-74.99692637,106.0999985,4,WIFI
00:16:b6:da:c4:b2,Paradise0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],6/7/2012 18:49,11,-93,44.66302433,-74.99693189,105.9000015,4,WIFI
28:37:37:27:0b:97,Reh Center,[WPA2-PSK-CCMP][ESS],6/7/2012 18:49,1,-93,44.66302433,-74.99693189,105.9000015,4,WIFI
02:24:1c:70:ba:e1,EBF0416E,[IBSS],6/7/2012 18:49,1,-90,44.66302433,-74.99693189,105.9000015,4,WIFI
00:0a:b8:56:0d:80,house,[WEP][ESS],6/7/2012 18:49,6,-91,44.66293438,-74.9970982,108.0999985,3,WIFI
68:7f:74:11:af:2d,EHS,[WPA2-PSK-CCMP][ESS],6/7/2012 18:49,1,-92,44.66297705,-74.99720404,109.4000015,4,WIFI
00:0a:b8:56:0e:10,house,[WEP][ESS],6/7/2012 18:49,11,-92,44.66297705,-74.99720404,109.4000015,4,WIFI
c0:c1:c0:ab:45:b2,Applied CSLabs,[ESS],6/7/2012 18:49,6,-87,44.66295945,-74.99727547,111.5,3,WIFI
00:25:84:0f:35:30,ClarksonUniversityBrooks,[ESS],6/7/2012 18:49,9,-89,44.66291282,-74.99733645,113.1999969,3,WIFI
00:1b:d5:c1:1e:80,ClarksonUniversity,[ESS],6/7/2012 18:49,6,-94,44.66291282,-74.99733645,113.1999969,3,WIFI
00:25:84:0f:4d:e0,ClarksonUniversityReynolds,[ESS],6/7/2012 18:49,4,-90,44.66284122,-74.99738843,114.0999985,3,WIFI
00:14:51:74:be:9d,329SnellMW,[WPA-PSK-TKIP][WPA2-PSK-TKIP+CCMP][ESS],6/7/2012 18:49,1,-91,44.66275763,-74.99743833,113.5999985,3,WIFI
00:11:5c:1c:48:c0,ClarksonUniversity,[ESS],6/7/2012 18:49,8,-94,44.66275763,-74.99743833,113.5999985,3,WIFI
00:02:6f:b5:94:90,WritingCenter,[WPS][ESS],6/7/2012 18:49,11,-92,44.66264357,-74.99750073,113.3000031,3,WIFI
00:25:84:0f:3c:b0,ClarksonUniversityBrooks,[ESS],6/7/2012 18:49,8,-82,44.66264357,-74.99750073,113.3000031,3,WIFI
00:25:45:b2:04:d0,ClarksonUniversityBrooks,[ESS],6/7/2012 18:49,2,-83,44.66264357,-74.99750073,113.3000031,3,WIFI
00:25:45:b1:fa:30,ClarksonUniversityReynolds,[ESS],6/7/2012 18:49,1,-88,44.66264357,-74.99750073,113.3000031,3,WIFI
00:23:5e:d5:85:00,ClarksonUniversity,[ESS],6/7/2012 18:49,8,-90,44.66256635,-74.99757803,114.4000015,3,WIFI
00:11:92:5e:a0:50,ClarksonUniversity,[ESS],6/7/2012 18:49,6,-93,44.66256635,-74.99757803,114.4000015,3,WIFI
00:25:84:0f:36:50,ClarksonUniversityCubley,[ESS],6/7/2012 18:49,10,-93,44.66256635,-74.99757803,114.4000015,3,WIFI
00:1b:d5:c1:14:40,ClarksonUniversity,[ESS],6/7/2012 18:49,6,-94,44.66256635,-74.99757803,114.4000015,3,WIFI
00:1b:d5:c1:1e:00,ClarksonUniversity,[ESS],6/7/2012 18:49,6,-94,44.66256635,-74.99757803,114.4000015,3,WIFI
00:1b:d5:c1:23:10,ClarksonUniversity,[ESS],6/7/2012 18:50,6,-86,44.66252775,-74.9977221,113.5,3,WIFI
00:18:0a:36:1a:18,ClarksonUniversity,[ESS],6/7/2012 18:50,6,-84,44.66252775,-74.9977221,113.5,3,WIFI
00:02:6f:79:ce:90,Rosewill79CE90,[WPS][ESS],6/7/2012 18:50,11,-91,44.66252775,-74.9977221,113.5,3,WIFI
a4:0c:c3:46:b1:40,ClarksonUniversityN,[ESS],6/7/2012 18:50,1,-88,44.66257144,-74.9978077,114.8000031,3,WIFI
10:9a:dd:84:c8:e3,forgacsg's Network,[WPA2-PSK-CCMP][ESS],6/7/2012 18:50,1,-93,44.66257144,-74.9978077,114.8000031,3,WIFI
00:11:92:5e:9d:90,ClarksonUniversity,[ESS],6/7/2012 18:50,1,-80,44.66257144,-74.9978077,114.8000031,3,WIFI
1a:c4:aa:0c:51:35,hpsetup,[IBSS],6/7/2012 18:50,10,-86,44.66257144,-74.9978077,114.8000031,3,WIFI
00:0f:66:82:4c:f4,linksys,[ESS],6/7/2012 18:50,6,-93,44.66257144,-74.9978077,114.8000031,3,WIFI
c0:c1:c0:c3:d7:e3,Blueducks,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],6/7/2012 18:50,6,-75,44.66262905,-74.99792156,115,3,WIFI
c0:c1:c0:c3:d7:e4,Blueducks-guest,[ESS],6/7/2012 18:50,6,-74,44.66262905,-74.99792156,115,3,WIFI
310410_11506_144930458,AT&T,HSPA;us,6/7/2012 18:50,0,-91,44.66262905,-74.99792156,115,3,GSM
00:16:b6:da:c4:b2,Paradise0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],6/7/2012 18:50,11,-73,44.66268219,-74.99805717,114.5,4,WIFI
16:18:0a:36:1f:7c,ClarksonUniversityGradLab,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][ESS],6/7/2012 18:50,11,-93,44.66268219,-74.99805717,114.5,4,WIFI
00:1a:6c:88:b5:30,ClarksonUniversity,[ESS],6/7/2012 18:50,1,-91,44.66268219,-74.99805717,114.5,4,WIFI
00:1c:b3:ae:3f:ec,MWSnell367,[WPA-PSK-TKIP][WPA2-PSK-TKIP+CCMP][ESS],6/7/2012 18:50,1,-93,44.66273487,-74.99818205,116.8000031,4,WIFI
02:18:1a:36:1a:18,ClarksonUniversity,[ESS],6/7/2012 18:50,36,-85,44.66273487,-74.99818205,116.8000031,4,WIFI
68:7f:74:11:af:2d,EHS,[WPA2-PSK-CCMP][ESS],6/7/2012 18:50,1,-85,44.66278511,-74.99831293,117.5999985,4,WIFI
c0:c1:c0:ab:45:b2,Applied CSLabs,[ESS],6/7/2012 18:50,6,-77,44.66278511,-74.99831293,117.5999985,4,WIFI
00:25:84:0f:35:30,ClarksonUniversityBrooks,[ESS],6/7/2012 18:50,9,-88,44.66282364,-74.99843248,117.0999985,7,WIFI
00:25:84:0f:47:c0,ClarksonUniversityCubley,[ESS],6/7/2012 18:50,7,-87,44.66282364,-74.99843248,117.0999985,7,WIFI
00:25:45:b1:fa:30,ClarksonUniversityReynolds,[ESS],6/7/2012 18:50,1,-90,44.66289683,-74.99853892,114.9000015,13,WIFI
00:11:5c:1c:48:c0,ClarksonUniversity,[ESS],6/7/2012 18:50,8,-85,44.66289683,-74.99853892,114.9000015,13,WIFI
22:18:0a:36:1e:f8,oit-test,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][ESS],6/7/2012 18:50,6,-87,44.66289683,-74.99853892,114.9000015,13,WIFI
00:18:0a:36:1e:f8,ClarksonUniversity,[ESS],6/7/2012 18:50,6,-87,44.66289683,-74.99853892,114.9000015,13,WIFI
00:18:0a:36:1f:7c,ClarksonUniversity,[ESS],6/7/2012 18:50,11,-93,44.66289683,-74.99853892,114.9000015,13,WIFI
00:23:5e:d5:85:00,ClarksonUniversity,[ESS],6/7/2012 18:50,8,-90,44.66285882,-74.99868609,114.3000031,7,WIFI
00:11:92:5e:a0:50,ClarksonUniversity,[ESS],6/7/2012 18:50,6,-86,44.66285882,-74.99868609,114.3000031,7,WIFI
00:25:84:0f:36:50,ClarksonUniversityCubley,[ESS],6/7/2012 18:50,10,-87,44.66285882,-74.99868609,114.3000031,7,WIFI
00:1b:d5:c1:14:40,ClarksonUniversity,[ESS],6/7/2012 18:50,6,-93,44.66285882,-74.99868609,114.3000031,7,WIFI
00:1b:d5:c1:1e:00,ClarksonUniversity,[ESS],6/7/2012 18:50,6,-93,44.66285882,-74.99868609,114.3000031,7,WIFI
00:18:0a:36:1a:18,ClarksonUniversity,[ESS],6/7/2012 18:50,6,-84,44.66271754,-74.9988261,115,3,WIFI
00:02:6f:79:ce:90,Rosewill79CE90,[WPS][ESS],6/7/2012 18:50,11,-93,44.66271754,-74.9988261,115,3,WIFI
00:11:92:5e:9d:90,ClarksonUniversity,[ESS],6/7/2012 18:50,1,-84,44.66271754,-74.9988261,115,3,WIFI
1a:c4:aa:0c:51:35,hpsetup,[IBSS],6/7/2012 18:50,10,-93,44.66271754,-74.9988261,115,3,WIFI
00:0f:66:82:4c:f4,linksys,[ESS],6/7/2012 18:50,6,-91,44.66271754,-74.9988261,115,3,WIFI
a4:0c:c3:46:b1:40,ClarksonUniversityN,[ESS],6/7/2012 18:50,1,-88,44.66271754,-74.9988261,115,3,WIFI
00:1b:d5:c1:23:40,ClarksonUniversity,[ESS],6/7/2012 18:50,6,-90,44.66261976,-74.99892896,115.6999969,3,WIFI
310410_11506_144930458,AT&T,HSPA;us,6/7/2012 18:50,0,-91,44.66261976,-74.99892896,115.6999969,3,GSM
22:18:1a:36:1e:f8,oit-test,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][ESS],6/7/2012 18:50,44,-75,44.66252628,-74.99902787,115.5999985,3,WIFI
02:18:1a:36:1e:f8,ClarksonUniversity,[ESS],6/7/2012 18:50,44,-74,44.66252628,-74.99902787,115.5999985,3,WIFI
a4:0c:c3:46:ab:40,ClarksonUniversityN,[ESS],6/7/2012 18:50,6,-80,44.66252628,-74.99902787,115.5999985,3,WIFI
08:86:3b:2b:86:fa,AlexWiFiNet206,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],6/7/2012 18:50,1,-93,44.66242693,-74.99913571,114.6999969,5,WIFI
ac:a0:16:ba:82:00,ClarksonUniversityN,[ESS],6/7/2012 18:50,1,-89,44.66242693,-74.99913571,114.6999969,5,WIFI
00:25:9c:28:20:bd,CEE Conference Room,[ESS],6/7/2012 18:50,6,-89,44.66242693,-74.99913571,114.6999969,5,WIFI
00:18:0a:36:1a:2a,ClarksonUniversity,[ESS],6/7/2012 18:50,11,-90,44.66242693,-74.99913571,114.6999969,5,WIFI
a4:0c:c3:46:b5:c0,ClarksonUniversityN,[ESS],6/7/2012 18:50,11,-90,44.66242693,-74.99913571,114.6999969,5,WIFI
00:1a:e2:11:1a:10,ClarksonUniversity,[ESS],6/7/2012 18:50,11,-92,44.66242693,-74.99913571,114.6999969,5,WIFI
00:27:19:d5:a9:ee,TP-LINK_D5A9EE,[WPS][ESS],6/7/2012 18:50,11,-92,44.66242693,-74.99913571,114.6999969,5,WIFI
00:18:0a:36:19:f8,ClarksonUniversity,[ESS],6/7/2012 18:50,1,-92,44.66242693,-74.99913571,114.6999969,5,WIFI
00:26:18:6a:8c:b7,Remus,[WPA-PSK-TKIP][WPS][ESS],6/7/2012 18:50,11,-91,44.66240071,-74.9991138,121.1999969,6,WIFI
68:7f:74:1a:33:af,Integrator,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],6/7/2012 18:50,11,-92,44.66240071,-74.9991138,121.1999969,6,WIFI
30:46:9a:8f:e2:dc,spidee348,[WPA2-PSK-CCMP][WPS][ESS],6/7/2012 18:50,6,-92,44.66240071,-74.9991138,121.1999969,6,WIFI
02:28:28:a4:ca:a2,HP-nomodel.52BE9B,[IBSS],6/7/2012 18:50,6,-92,44.66240071,-74.9991138,121.1999969,6,WIFI
30:46:9a:82:b5:24,biosal,[WPA2-PSK-CCMP][WPS][ESS],6/7/2012 18:50,1,-91,44.66227795,-74.99926214,122.3000031,6,WIFI
00:14:bf:9c:4a:a0,Warehouse 13 wifi,[WPA-PSK-TKIP][ESS],6/7/2012 18:50,6,-92,44.66227795,-74.99926214,122.3000031,6,WIFI
00:25:9c:2c:ea:d4,pignet,[WPA-PSK-TKIP][WPS][ESS],6/7/2012 18:50,6,-90,44.66218252,-74.99942013,121.1999969,4,WIFI
b8:62:1f:b5:34:e0,ClarksonUniversityN,[ESS],6/7/2012 18:50,3,-91,44.66218252,-74.99942013,121.1999969,4,WIFI
08:86:3b:5e:60:c2,belkin.0c2,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],6/7/2012 18:50,1,-83,44.6620851,-74.99952434,120.9000015,3,WIFI
22:18:0a:36:1e:f8,oit-test,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][ESS],6/7/2012 18:50,6,-79,44.66198135,-74.99965336,122.3000031,3,WIFI
00:18:0a:36:1e:f8,ClarksonUniversity,[ESS],6/7/2012 18:50,6,-90,44.66198135,-74.99965336,122.3000031,3,WIFI
58:6d:8f:05:80:7a,Captain Teemo,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],6/7/2012 18:50,11,-90,44.66198135,-74.99965336,122.3000031,3,WIFI
e0:46:9a:88:20:02,Not Your Wifi,[WPA2-PSK-CCMP][WPS][ESS],6/7/2012 18:50,11,-90,44.66198135,-74.99965336,122.3000031,3,WIFI
